address,price,contract_price,contract_date,type,zoning,land_area,building_area,floor_area,floor_plan,construction_year
旭川市9条通1丁目1485-993、-994,3300000,2000000,2024/7/19,土地,宅地 / 第２種住居地域,184.23,,,-,
旭川市西神楽北1条4丁目234番51,800000,800000,2024/7/22,土地,宅地 / 準工業地域,254.79,,,-,
旭川市神楽5条11丁目3番街区,24000000,13000000,2024/7/19,土地,畑 / 第１種住居地域,1598.45,,,-,
旭川市東光1条2丁目143-130,12000000,12000000,2024/7/22,土地,宅地 / 第２種中高層住居専用地域,330.6,,,-,
旭川市東光8条2丁目163-9,9000000,9000000,2024/7/19,土地,宅地 / 第２種中高層住居専用地域,328.02,,,-,
旭川市永山8条21丁目71-151,4200000,4200000,2024/7/18,土地,宅地 / 第１種低層住居専用地域,172.03,,,-,
旭川市春光台5条2丁目4番3号、同4番4号,1700000,1400000,2024/7/17,土地,原野 / 第１種低層住居専用地域,543,,,-,
旭川市西神楽南2条1丁目11-766,6100000,5700000,2024/7/17,土地,雑種地 / 第２種中高層住居専用地域,2360.46,,,-,
旭川市東光1条4丁目341,8250000,8250000,2024/7/14,土地,宅地 / 準住居地域,211.43,,,-,
旭川市春光台1条2丁目,1850000,1850000,2024/7/12,土地,宅地 / 第１種低層住居専用地域,306.07,,,-,
旭川市大町2条17丁目576-27,4200000,1500000,2024/7/12,土地,宅地 / 第２種中高層住居専用地域,178.51,,,-,
旭川市西神楽南2条3丁目250番82,3240000,3240000,2024/7/11,土地,宅地 / 第２種中高層住居専用地域,595,,,-,
旭川市神居8条10丁目1-6,4990000,4900000,2024/7/11,土地,宅地 / 第１種住居地域,275.04,,,-,
旭川市永山7条12丁目5番17号,6300000,6000000,2024/7/10,土地,宅地 / 第１種低層住居専用地域,196.68,,,-,
旭川市近文町25丁目 999番78,5380000,5380000,2024/7/8,土地,宅地 / 第１種住居地域,261.12,,,-,
旭川市神楽岡2条5丁目,6900000,6900000,2024/7/8,土地,宅地 / 第１種低層住居専用地域,259.83,,,-,
旭川市東光12条8丁目,7300000,7300000,2024/7/6,土地,宅地 / 第１種低層住居専用地域,260.26,,,-,
旭川市6条通16丁目75番8,9800000,9800000,2024/7/3,土地,宅地 / 商業地域（準防火地域、駐車場整,297.52,,,-,
旭川市5条西9丁目2211-142,3300000,3300000,2024/6/30,土地,宅地 / 第１種住居地域,218.2,,,-,
旭川市忠和6条5丁目25番25,11000000,11000000,2024/7/2,土地,宅地 / 第１種低層住居専用地域,918.68,,,-,
旭川市東旭川町倉沼6番16,3500000,3500000,2024/7/2,土地,畑 / 市街化調整区域,2353,,,-,
旭川市旭岡5丁目4番10,2900000,2700000,2024/7/2,土地,宅地 / 第１種低層住居専用地域,247.47,,,-,
旭川市豊岡6条1丁目1-16,9500000,9200000,2024/7/2,土地,宅地 / 第２種中高層住居専用地域,302.06,,,-,
旭川市東旭川北1条6丁目119-10,5230000,5230000,2024/7/2,土地,宅地 / 第２種中高層住居専用地域,254.54,,,-,
旭川市末広6条6丁目1番14号,6060000,5700000,2024/7/1,土地,宅地 / 第１種低層住居専用地域,264,,,-,
旭川市末広2条9丁目1293-158,5820000,5820000,2024/7/1,土地,宅地 / 第１種低層住居専用地域,240.49,,,-,
旭川市忠和6条5丁目25番381,4100000,4100000,2024/6/30,土地,宅地 / 第１種低層住居専用地域,251.27,,,-,
旭川市豊岡6条5丁目3-4,3200000,3200000,2024/6/29,土地,宅地 / 第２種中高層住居専用地域,132.24,,,-,
旭川市忠和3条3丁目9番96,3670000,3670000,2024/6/24,土地,宅地 / 第１種低層住居専用地域,242.59,,,-,
旭川市緑が丘2条1丁目3番6,7200000,7200000,2024/6/29,土地,宅地 / 第１種低層住居専用地域,276.75,,,-,
旭川市春光2条9丁目125,12800000,12800000,2024/6/29,土地,宅地 / 第２種中高層住居専用地域,422.69,,,-,
旭川市春光2条8丁目317番,7850000,7850000,2024/6/28,土地,宅地 / 第１種住居地域,259.49,,,-,
旭川市9条西3丁目2519番52,5550000,5150000,2024/6/27,土地,宅地 / 第２種中高層住居専用地域,193.39,,,-,
旭川市春光台3条3丁目9(9番8),2980000,2750000,2024/6/27,土地,原野 / 第２種中高層住居専用地域,380,,,-,
旭川市旭町1条10丁目689-83,2800000,2800000,2024/6/27,土地,宅地 / 第１種住居地域,119,,,-,
"旭川市神居5条3丁目429番52,429番77",5000000,5000000,2024/6/27,土地,宅地 / 第１種低層住居専用地域,252.87,,,-,
旭川市末広4条8丁目5024-29,4600000,4600000,2024/6/27,土地,宅地 / 第１種低層住居専用地域,203.87,,,-,
旭川市末広2条14丁目2091-138,6000000,6000000,2024/6/26,土地,宅地 / 第２種中高層住居専用地域,319.15,,,-,
旭川市6条通22丁目4-67,4200000,4200000,2024/5/19,土地,宅地 / 第１種住居地域,218.05,,,-,
旭川市忠和3条6丁目4番15【外3筆一括】,4500000,4500000,2024/5/19,土地,宅地 / 第１種住居地域,335.5,,,-,
旭川市東旭川北1条4丁目,10500000,10500000,2024/5/19,土地,宅地 / 第２種中高層住居専用地域,495.76,,,-,
旭川市神楽岡10条5丁目,4250000,4250000,2024/5/18,土地,宅地 / 第１種低層住居専用地域,280.81,,,-,
旭川市南が丘2丁目12(地番:30-37),900000,900000,2024/5/17,土地,雑種地 / 第１種住居地域,234,,,-,
旭川市豊岡8条3丁目124番75,1500000,1000000,2024/5/17,土地,雑種地 / 第２種中高層住居専用地域,153.18,,,-,
旭川市豊岡11条6丁目63-66,8500000,8500000,2024/5/16,土地,宅地 / 準住居地域,268.74,,,-,
旭川市末広3条4丁目,2000000,2000000,2024/5/15,土地,宅地 / 第１種低層住居専用地域,190.37,,,-,
旭川市末広1条2丁目3-1,4700000,4000000,2024/5/15,土地,宅地 / 第２種中高層住居専用地域,198.34,,,-,
旭川市末広5条5丁目158-2,23000000,23000000,2024/5/15,土地,宅地、田、畑 / 第１種低層住居専用地域,991.59,,,-,
旭川市新富3条1丁目970-31､32,8280000,8000000,2024/5/14,土地,宅地 / 第１種住居地域,238,,,-,
旭川市春光5条2丁目19-2,6800000,6500000,2024/5/14,土地,宅地 / 第２種中高層住居専用地域,196.43,,,-,
旭川市永山1条16丁目60番25,5800000,5800000,2024/5/13,土地,宅地 / 準工業地域,247.95,,,-,
旭川市10条通22丁目2番15,14000000,13000000,2024/5/13,土地,宅地 / 準住居地域,363.64,,,-,
旭川市忠和6条2丁目,4160000,4000000,2024/5/13,土地,宅地 / 第１種住居地域,275.42,,,-,
旭川市神楽2条9丁目902番15、904番5,9200000,9200000,2024/5/10,土地,宅地 / 第２種住居地域,232.05,,,-,
旭川市東光6条3丁目407番53,7000000,7000000,2024/5/9,土地,宅地 / 第２種中高層住居専用地域,185,,,-,
旭川市緑町23丁目他,6700000,6700000,2024/5/9,土地,宅地 / 第１種住居地域,368.9,,,-,
旭川市神楽3条4丁目350番、351番1,22950000,21100000,2024/5/7,土地,宅地 / 近隣商業地域,634.35,,,-,
旭川市春光台1条7丁目6-8、6-15,1300000,1250000,2024/4/24,土地,雑種地 / 第１種低層住居専用地域,342,,,-,
旭川市神楽岡16条4丁目2-8,13200000,13200000,2024/5/6,土地,宅地 / 第２種中高層住居専用地域,529.21,,,-,
旭川市近文町25丁目2122番92,5300000,5300000,2024/4/27,土地,宅地 / 第１種住居地域,238,,,-,
旭川市東光13条6丁目207-91,8700000,8500000,2024/5/2,土地,宅地 / 第１種低層住居専用地域,260.26,,,-,
旭川市東光17条5丁目266-41,8500000,8300000,2024/5/2,土地,宅地 / 第１種低層住居専用地域,286.63,,,-,
旭川市西神楽北2条1丁目133番242,800000,500000,2024/5/1,土地,宅地 / 第１種住居地域,336.71,,,-,
旭川市春光6条3丁目180,6300000,5800000,2024/4/24,土地,宅地 / 第２種中高層住居専用地域,328.77,,,-,
旭川市東光1条4丁目,21000000,21000000,2024/4/30,土地,宅地 / 準住居地域,537.5,,,-,
旭川市豊岡5条11丁目123-23,8500000,8500000,2024/4/30,土地,宅地 / 第１種低層住居専用地域,270.45,,,-,
旭川市神居5条8丁目,5800000,5800000,2024/4/30,土地,宅地 / 第１種低層住居専用地域,312.39,,,-,
旭川市永山6条15丁目88番69､88番70､89番34,15470000,14700000,2024/4/30,土地,宅地 / 第１種低層住居専用地域,486.98,,,-,
旭川市豊岡9条2丁目11-128,6500000,6500000,2024/4/30,土地,宅地 / 第２種中高層住居専用地域,202.65,,,-,
旭川市大町1条3丁目14番5,14800000,14800000,2024/4/20,土地,宅地 / 商業地域,616.56,,,-,
旭川市忠和3条4丁目7番396,5000000,5000000,2024/4/27,土地,宅地 / 第１種低層住居専用地域,234,,,-,
旭川市豊岡3条6丁目176-43他,6500000,6500000,2024/4/27,土地,宅地 / 準工業地域,511.74,,,-,
旭川市神楽岡12条3丁目1番地68,5300000,5300000,2024/4/27,土地,宅地 / 第２種中高層住居専用地域,231.4,,,-,
旭川市神楽7条12丁目99-260,7450000,7450000,2024/4/26,土地,宅地 / 第１種住居地域,231.42,,,-,
旭川市永山3条24丁目97-12,4000000,3500000,2024/4/26,土地,宅地 / 準住居地域,287.95,,,-,
旭川市東光7条6丁目192番地35,7800000,7800000,2024/4/26,土地,宅地 / 第１種低層住居専用地域,214.86,,,-,
旭川市6条通11丁目55-9､55-19､55-31(3筆),30000000,30000000,2024/4/26,土地,宅地 / 商業地域（準防火地域、駐車場整,495.85,,,-,
旭川市西神楽北1条1丁目138番112,1100000,1000000,2024/4/25,土地,雑種地 / 第１種住居地域,320,,,-,
旭川市豊岡2条5丁目328番26,8000000,7500000,2024/4/25,土地,宅地 / 第１種住居地域,245.22,,,-,
旭川市永山6条14丁目88番113,5560000,5560000,2024/4/25,土地,雑種地 / 第１種低層住居専用地域,184,,,-,
旭川市神居3条17丁目,5750000,5750000,2024/4/25,土地,宅地 / 第１種低層住居専用地域,277.68,,,-,
旭川市豊岡14条6丁目61番75,8200000,8200000,2024/4/24,土地,宅地 / 準住居地域,246.73,,,-,
"旭川市春光台5条3丁目4-8,4-7",3300000,1500000,2024/4/22,土地,原野 / 第１種低層住居専用地域,667,,,-,
旭川市春光6条5丁目12-6､-18､-19､-23､-27,5000000,700000,2024/4/22,土地,宅地 / 準住居地域,285.92,,,-,
旭川市豊岡13条6丁目,5670000,5670000,2024/4/22,土地,宅地 / 準住居地域,187.45,,,-,
旭川市6条通14丁目右8号,15000000,15000000,2024/4/22,土地,宅地 / 商業地域,366.94,,,-,
旭川市末広5条9丁目5008-86･88,6540000,6540000,2024/4/19,土地,宅地 / 第１種低層住居専用地域,376.54,,,-,
"旭川市宮前1条4丁目62,63",9100000,9100000,2024/4/19,土地,宅地 / 第１種住居地域,231.41,,,-,
旭川市西神楽北2条2丁目230-106､107,5000000,5000000,2024/4/18,土地,雑種地 / 第１種住居地域,938,,,-,
旭川市神楽岡9条3丁目3番759【2】,5700000,4300000,2024/4/18,土地,宅地 / 第１種低層住居専用地域,277.69,,,-,
旭川市神居2条6丁目104-20,5900000,5900000,2024/4/16,土地,宅地 / 第２種中高層住居専用地域,267.76,,,-,
旭川市東光7条5丁目,46030000,46030000,2024/4/17,土地,宅地 / 第１種低層住居専用地域,1268.1,,,-,
旭川市西神楽北2条1丁目,780000,780000,2024/4/17,土地,雑種地 / 第１種住居地域,277,,,-,
旭川市豊岡9条6丁目66番地83,4800000,4500000,2024/4/15,土地,宅地 / 第２種中高層住居専用地域,141.92,,,-,
旭川市神楽6条10丁目443番56,6650000,6350000,2024/4/15,土地,宅地 / 第２種中高層住居専用地域,234.2,,,-,
旭川市永山五条24丁目128番44,3300000,3300000,2024/4/15,土地,宅地 / 第１種低層住居専用地域,236,,,-,
"旭川市神居5条5丁目397-13,-21",8500000,8000000,2024/4/13,土地,宅地 / 第１種低層住居専用地域,337.95,,,-,
旭川市旭町1条11丁目689番113,6000000,5700000,2024/4/12,土地,宅地 / 準住居地域,218.18,,,-,
旭川市豊岡5条5丁目76番68外,10500000,10500000,2024/4/12,土地,宅地 / 第２種中高層住居専用地域,367.46,,,-,
旭川市春光4条5丁目53番 54番,7630000,7630000,2024/4/10,土地,宅地 / 第２種中高層住居専用地域,231.402,,,-,
旭川市永山5条12丁目,9800000,9000000,2024/4/9,土地,宅地 / 第１種住居地域,349.09,,,-,
旭川市東光9条8丁目,9700000,9700000,2024/3/31,土地,宅地 / 第１種低層住居専用地域,380.8,,,-,
旭川市忠和7条5丁目33番420,3950000,3650000,2024/3/31,土地,宅地 / 第１種低層住居専用地域,257.84,,,-,
旭川市末広5条11丁目5005-72,5500000,5500000,2024/4/2,土地,宅地 / 第１種低層住居専用地域,245.81,,,-,
旭川市永山6条11丁目78番342､78番322,6200000,6200000,2024/4/2,土地,宅地 / 第１種低層住居専用地域,266.1,,,-,
旭川市曙1条5丁目2131番77,8900000,8900000,2024/4/1,土地,宅地 / 準住居地域,297.52,,,-,
旭川市神楽岡9条5丁目3-1993,1400000,1400000,2024/3/29,土地,宅地 / 第１種低層住居専用地域,182,,,-,
旭川市神居1条6丁目107番27,4500000,4500000,2024/3/30,土地,宅地 / 第２種中高層住居専用地域,184.11,,,-,
旭川市大町1条13丁目231番7,3700000,3700000,2024/3/30,土地,宅地 / 第２種中高層住居専用地域,143.85,,,-,
旭川市東光9条2丁目,3300000,3300000,2024/3/29,土地,宅地 / 第２種中高層住居専用地域,152.72,,,-,
旭川市東光14条8丁目,8500000,7300000,2024/3/29,土地,宅地 / 第１種低層住居専用地域,260.26,,,-,
旭川市永山8条6丁目81-114,5780000,5780000,2024/3/25,土地,宅地 / 第１種住居地域,173.55,,,-,
旭川市旭町2条14丁目297-201,7700000,7500000,2024/3/28,土地,宅地 / 第２種中高層住居専用地域,354.5,,,-,
旭川市末広5条3丁目2(地番:2-26)A,6300000,6300000,2024/3/28,土地,宅地 / 第１種低層住居専用地域,260.37,,,-,
旭川市南1条通25丁目491番26,11250000,10800000,2024/3/16,土地,田 / 第１種住居地域,338,,,-,
旭川市神居3条6丁目6-378,58386000,58386000,2024/3/26,土地,宅地 / 準住居地域,1608.43,,,-,
旭川市末広2条2丁目1802-55,4320000,4320000,2024/3/25,土地,宅地 / 第１種低層住居専用地域,178.49,,,-,
旭川市神楽2条10丁目,8300000,8300000,2024/3/25,土地,宅地 / 第２種住居地域,228.09,,,-,
"旭川市豊岡8条2丁目1(12番47,12番60)",7900000,7500000,2024/3/23,土地,宅地 / 近隣商業地域,238.02,,,-,
旭川市永山6条3丁目91-40,7600000,7600000,2024/3/22,土地,宅地 / 準工業地域,304.13,,,-,
旭川市神居4条4丁目423番5,12800000,12000000,2024/3/20,土地,宅地 / 第１種低層住居専用地域,846.29,,,-,
旭川市末広1条12丁目270番4､270番19､270番20【2】,15000000,10000000,2024/3/19,土地,宅地 / 第１種住居地域,1199.26,,,-,
旭川市末広4条9丁目5013-61,500000,500000,2024/3/19,土地,宅地 / 第２種中高層住居専用地域,115.92,,,-,
旭川市忠和6条7丁目,3850000,3500000,2024/3/19,土地,宅地 / 準工業地域,231.4,,,-,
旭川市末広4条9丁目5013番61,2300000,2300000,2024/3/19,土地,宅地 / 第２種中高層住居専用地域,115.92,,,-,
旭川市末広6条1丁目4番6,6800000,6800000,2024/3/19,土地,宅地 / 第１種低層住居専用地域,295.26,,,-,
旭川市神楽岡7条6丁目3番3414,7300000,7300000,2024/3/18,土地,宅地 / 第１種低層住居専用地域,254.23,,,-,
旭川市豊岡14条4丁目3-18,7500000,7500000,2024/3/18,土地,宅地 / 第２種中高層住居専用地域,254.34,,,-,
旭川市豊岡2条9丁目5番40,9800000,9800000,2024/3/16,土地,宅地 / 第１種低層住居専用地域,249.94,,,-,
旭川市東鷹栖東1条3丁目137番55,2500000,2200000,2024/3/15,土地,宅地 / 準工業地域,249.99,,,-,
"旭川市西神楽南2条4丁目252-24,27",2500000,2500000,2024/3/15,土地,宅地 / 第２種中高層住居専用地域,710.32,,,-,
旭川市豊岡8条4丁目107番26,8000000,8000000,2024/3/11,土地,宅地 / 第２種中高層住居専用地域,238.36,,,-,
旭川市豊岡11条5丁目84-98,6000000,6000000,2024/3/10,土地,宅地 / 第２種中高層住居専用地域,248.66,,,-,
"旭川市春光台2条4丁目1番8,-17",2600000,2600000,2024/3/9,土地,宅地 / 第１種低層住居専用地域,342.91,,,-,
旭川市東光2条2丁目145-87,10300000,9350000,2024 03 09 (198日),土地,宅地 / 第２種中高層住居専用地域,266.15,,,-,
旭川市旭町2条5丁目12-156,7000000,7000000,2024/3/8,土地,宅地 / 第１種住居地域,297.52,,,-,
旭川市亀吉2条2丁目(B),3300000,3300000,2024/3/8,土地,宅地 / 第１種住居地域,173.34,,,-,
旭川市亀吉2条2丁目(A),3180000,3180000,2024/3/8,土地,宅地 / 第１種住居地域,175.48,,,-,
旭川市5条通14丁目645-2,11800000,11800000,2024/3/6,土地,宅地 / 商業地域,267.77,,,-,
旭川市9条西2丁目1-15,5800000,5300000,2024/3/6,土地,宅地 / 第２種中高層住居専用地域,218.2,,,-,
旭川市忠和5条4丁目64番170､64番176､64番180､64番181,6000000,6000000,2024/3/1,土地,宅地 / 準住居地域,420.68,,,-,
旭川市南4条通26丁目499-75､501-10､499-105､501-9,8400000,8000000,2024/2/29,土地,雑種地 / 第１種住居地域,329.2,,,-,
旭川市神楽岡9条5丁目,4500000,4300000,2024/2/29,土地,雑種地 / 第１種低層住居専用地域,354.47,,,-,
旭川市東3条2丁目44番6,8300000,8150000,2024/2/29,土地,宅地 / 第１種住居地域,264.46,,,-,
旭川市住吉5条2丁目,6230000,6230000,2024/2/29,土地,宅地 / 第２種中高層住居専用地域,228.68,,,-,
旭川市神楽岡13条3丁目1-36,6300000,6100000,2024/2/29,土地,宅地 / 第２種中高層住居専用地域,277.81,,,-,
旭川市東旭川町上兵村398番3､398番4,3000000,3000000,2024/2/27,土地,宅地 /,1440.09,,,-,
旭川市東光14条8丁目3,8500000,8500000,2024/2/26,土地,宅地 / 第１種低層住居専用地域,260.26,,,-,
旭川市東光4条3丁目410-116,6600000,6600000,2024/2/26,土地,宅地 / 第２種中高層住居専用地域,193.08,,,-,
旭川市忠和7条7丁目33番672,7380000,7380000,2024/2/26,土地,宅地 / 第１種住居地域,444.02,,,-,
旭川市神楽6条13丁目807-51、807-61,7800000,7800000,2024/2/25,土地,宅地 / 第２種中高層住居専用地域,323.96,,,-,
旭川市東光11条4丁目359番67,9900000,9900000,2024/2/25,土地,宅地 / 第２種中高層住居専用地域,327.58,,,-,
旭川市大町2条6丁目21-493,9200000,9200000,2024/2/22,土地,宅地 / 準住居地域,409.9,,,-,
北海道旭川市神楽5条5丁目415-5,8968000,8968000,2024/2/24,土地,宅地 / 第２種中高層住居専用地域,277.68,,,-,
旭川市末広2条6丁目602番16,3200000,3200000,2024/2/23,土地,宅地 / 第１種低層住居専用地域,140.23,,,-,
旭川市永山7条17丁目53番144,3000000,3000000,2024/2/19,土地,宅地 / 第１種低層住居専用地域,125.96,,,-,
旭川市末広2条6丁目602番14､602番16,6200000,6000000,2024/2/23,土地,宅地 / 第１種低層住居専用地域,281.55,,,-,
旭川市春光6条2丁目140番1,6800000,6500000,2024/2/23,土地,宅地 / 第２種中高層住居専用地域,334.74,,,-,
旭川市末広2条6丁目602番14,3000000,2800000,2024/2/23,土地,宅地 / 第１種低層住居専用地域,141.32,,,-,
旭川市10条通12丁目2191-183,12500000,11500000,2024/2/9,土地,宅地 / 第２種住居地域,327.27,,,-,
旭川市末広4条11丁目,5500000,5500000,2024/2/20,土地,宅地 / 第１種低層住居専用地域,236.32,,,-,
